kq5yXCfR,Ashley,"just how much they love us.""","bọn họ yêu mình nhiều đến mức nào đó."""
CT6W4zLQ,Andrew,"""C'mon... We'll get ours.""","""Thôi nào… Rồi tụi mình cũng sẽ có thôi."""
my8mfMJv,Andrew,"""We just have to figure out how to go ","""Chỉ là giờ mình phải nghĩ coi tính tiếp vụ này"
my8mfMJv,Andrew,"about this, now that she's seen us....""","như thế nào, khi mà giờ mẹ nhìn thấy tụi mình rồi…."""
481d1cyb,Ashley,"""Leave no witnesses.""","""Kẻ kín miệng nhất là kẻ nằm dưới mồ."""
v5lMzkt7,Andrew,"""........Let's not jump to that just yet.""","""........Đừng nhảy tới ý tưởng đó vội."""
cj5sH3fd,Ashley,""".............I fucking knew it.""",""".............Em con mẹ nó biết mà."""
d1F8wjyt,Andrew,"""Please just let me think. I'll ","""Làm ơn, để anh suy nghĩ cái đã. Anh sẽ"
d1F8wjyt,Andrew,"figure out something, alright?""","tìm cách gì đó, được không?"""
Fm82JDMX,Ashley,""". . . . . . . . . . . . . . . .""",""". . . . . . . . . . . . . . . ."""
cd5D7h9D,Narrator,You get the feeling she has something more to say.,Mi có cảm giác là con bé còn muốn nói thêm gì đó.
kH4B15Jt,Narrator,"But you can tell whatever it is, ","Nhưng mi có thể đoán được, bất kể chuyện đó là gì,"
kH4B15Jt,Narrator,it's going to start an argument.,nó cũng sẽ gây ra một cuộc cãi vã cho xem.
3ZRR4289,Narrator,So you leave it be for now.,Vậy nên mi quyết định tạm thời ngó lơ nó.
q141JNQ5,Narrator,,
q141JNQ5,Narrator,Got Carrots!,Nhận được Cà Rốt!
vp3nqWvV,Narrator,,
vp3nqWvV,Narrator,Got Carrots!,Nhận được Cà Rốt!
5V5xkn0f,Narrator,Here grow some palatable potatoes.,Ở chỗ này có trồng mấy củ khoai tây nhìn ngon miệng phết.
99dcJRTV,Narrator,Potatoes.,Khoai Tây.
H71z1KZw,Narrator,,
H71z1KZw,Narrator,Got Potatoes!,Nhận được Khoai Tây!
w4rJrKyp,Narrator,,
w4rJrKyp,Narrator,Got Potatoes!,Nhận được Khoai Tây!
56tWPw5g,Ashley,"""Oh, c'mon! Look at this place!!""","""Ôi làm ơn đó! Nhìn cái chỗ này đi!!"""
19NYzPhm,Ashley,"""They've got a garden and everything.""","""Hai ổng bả còn có nguyên con mẹ nó một khu vườn rồi mọi thứ hết."""
31wJ4FbQ,Andrew,"""Doesn't matter. We'll fill our pockets, and go.""","""Không quan trọng. Chúng ta cứ việc thó hết đầy túi mình rồi đi."""
1cDGdhLn,Narrator,You check under the flowerpot...,Mi kiểm tra bên dưới chậu hoa…
8DqxbCDB,Narrator,,
8DqxbCDB,Narrator,Got Key!!,Nhận được Chìa Khóa!!
KG94NfMz,Narrator,,
KG94NfMz,Narrator,NOT!!!!!!!!!!,KHÔNG HỀ HA!!!!!!!!!!
3PQdq9F3,Narrator,There is fuck-all under the flowerpot.,Chỉ có cái quần què ở dưới chậu hoa thôi.
,,,
,,,
Section,Map045.json,,
ID,Source,English,Translation
NZVJJH40,Narrator,You turn the handle but no water comes out.,Mi xoay cái chốt mở vòi nhưng không có nước.
mYpBTFwp,Narrator,There's no water inside the toilet bowl.,Không có nước trong bồn cầu.
mYpBTFwp,Narrator,I recommend you don't try to use this one.,Ta khuyến nghị mi đừng có cố dùng cái này.
BgxTCG7F,Narrator,Renovations are afoot.,Việc cải tạo đang được tiến hành.
PvTMm018,Narrator,Come on now... Andrew trusted you ,Thôi nào… Andrew đã tin tưởng giao cho mi
PvTMm018,Narrator,to keep an eye on your parents.,việc trông chừng hai ông bà già nhà bọn mi đó.
,,,
,,,
Section,Map046.json,,
ID,Source,English,Translation
DqDS7lGN,Narrator,This is neither the front nor the back door.,Chỗ này không phải cửa trước hay cửa sau.
P1JCMkLX,Narrator,"Go let your brother in the house, goddamn you!","Ra mở cửa cho thằng anh mi vào nhà coi, cái con nhỏ chết tiệt này!"
r63qywrh,Narrator,You can't leave your parents unsupervised!,Mi không thể để mặc ông bà già nhà mi ở đây mà không trông chừng được!
4P5lDmX4,Narrator,"No, you can't leave. You have ","Không, mi không thể rời đi. Mi còn có"
4P5lDmX4,Narrator,prisoners to keep watch of.,mấy tên tù nhân cần phải canh chừng này.
dSdqHtvl,Ashley,"""(I should probably let Andrew in the ","""(Có lẽ mình nên mở cửa cho Andrew vào trong"
dSdqHtvl,Ashley,"house before I start exploring...)""","nhà trước khi bắt đầu đi nhìn ngó chỗ này…)"""
qyHNy9cX,Andrew,"""Notice how there aren't ","""Mày có nhận ra là ở đây"
qyHNy9cX,Andrew,"any photos of us here?""","không hề có bức ảnh nào của tụi mình không?"""
W08rkr24,Ashley,"""So what?""","""Thì sao?"""
XV14Fvs6,Andrew,"""I guess I'm a little offended...""","""Thì chắc có lẽ anh hơi bị tổn thương…"""
lK36RZk7,Ashley,"""It's not like there were any pictures ","""Ở căn hộ cũ của nhà mình cũng"
lK36RZk7,Ashley,"in general in our last place either.""","làm gì có trưng tấm ảnh nào đâu."""
1dghTKXt,Andrew,"""True... But now that there ","""Đúng thế… Nhưng giờ ở đây có ảnh này,"
1dghTKXt,Andrew,"are some, why not of us too?""","sao không treo cả ảnh tụi mình chứ?"""
y962rlPS,Ashley,"""Guess we're just too ugly ","""Chắc tại mình xấu dữ quá"
y962rlPS,Ashley,"to be put on display.""","nên hai ổng bả không muốn khoe ra."""
n8pGv4Nv,Andrew,"""Right. Maybe that's it.""","""Ờ phải rồi. Có lẽ là vậy."""
8QBlWt4y,Ashley,"""YOU'RE SUPPOSED TO SAY I'M PRETTY!!!""","""ANH ĐÁNG RA PHẢI BẢO EM ĐẸP CHỨ!!!"""
y9jXxwwZ,Andrew,"""And you're supposed to be ","""Còn mày thì đáng ra phải đang"
y9jXxwwZ,Andrew,"robbing the house! Get to it!!""","vơ vét khắp nhà ấy! Lo làm đi!!"""
yK00q2xW,Ashley,"""A fireplace! They have a ","""Một cái lò sưởi! Andrew, bọn họ còn có"
yK00q2xW,Ashley,"goddamn fireplace, Andrew!""","móa nó cả một cái lò sưởi luôn kìa!"""
7vzlB7jt,Andrew,""".......Yes?""",""".......Ừ thì?"""
zlNb7NFr,Ashley,"""This is some rich people stuff! Who ","""Đây là cái thứ mà chỉ có bọn nhà giàu mới có đó!!"
zlNb7NFr,Ashley,"has a fireplace inside their house??""","Ai lại có cả một cái lò sưởi trong nhà cơ chứ??"""
q8F4Y7gJ,Andrew,"""...........It's not that uncommon, is it?""","""...........Chắc nó cũng đâu hiếm lắm đâu chứ hả?"""
x6Kv0YVM,Andrew,"""Not in older houses anyway.""","""Trong mấy căn nhà cũ xưa này kia có mà."""
rwDvHRXM,Ashley,"""But is this house old??""","""Rồi căn này có phải nhà hồi xưa không??"""
HhyJHK0l,Andrew,"""Fuck if I know......""","""Mày hỏi anh rồi anh hỏi ai…..."""
YV9sTVgw,Ashley,"""Oh! Can we burn the bodies here?""","""Í! Tụi mình đốt xác ở đây được hong?"""
0c3JpNRZ,Ashley,"""It would be like cremation!""","""Nó sẽ như mình hỏa táng dị á!"""
nqwbnMpW,Andrew,"""There's no way the temperature ","""Không đời nào có vụ nhiệt độ"
nqwbnMpW,Andrew,"of this thing gets high enough.""","của cái này đủ cao để làm vậy đâu."""
NZwL1d1b,Ashley,"""Boohoo! Watch.""","""Chê à nha! Nhìn này."""
lvPJJ9VK,Narrator,You place the torsos above the fire place.,Mi bỏ hai cái mình vào chỗ lò sưởi.
FsTVWXh3,Narrator,"Andrew rolls his eyes, but lights the fire for you.","Andrew đảo mắt, nhưng vẫn thắp lửa giùm mi."
WXX66yT5,Andrew,""".................Well would you look ",""".................Ờ mày nhìn đi kìa."
WXX66yT5,Andrew,"at that. Nothing is happening.""","Chả có gì xảy ra hết."""
MFjMgvm9,Ashley,"""Give it a minute! Goddamn!""","""Chờ một chút đã chứ! Chết tiệt!"""
ny2XnKpN,Andrew,"""This isn't working...""","""Cái này không có tác dụng đâu…"""
XJHjdLLH,Ashley,""".....Makes me kinda hungry though.""",""".....Cơ mà làm cho em hơi đói bụng á."""
ycNrVFJ7,Andrew,"""\fi Sigh... \fr\c[1] Let's leave this be for now.""","""\fi Hầy... \fr\c[1] Tạm giờ cứ để nó vậy đi."""
pJZ9S6tZ,Narrator,,
pJZ9S6tZ,Narrator,You throw the Faces into the fire too!,Mi ném hai cái Da Mặt vào lửa luôn!
WfZLtDkF,Narrator,You wonder if you could barbecue something here...,Mi tự hỏi liệu mình có thể làm tiệc nướng BBQ hay gì đó ở đây không…
zfBFxZ54,Narrator,,
zfBFxZ54,Narrator,Threw Faces into the fire!,Ném Da Mặt vào lửa!
Y26lSYW8,Narrator,"The flesh has burned into charcoal, but the bones remain.","Phần thịt đều đã cháy thành than rồi, nhưng vẫn còn xương."
Fs1nXlFy,Narrator,,
Fs1nXlFy,Narrator,Got Bones!,Nhận được Xương!
X6YLzLcs,Narrator,,
X6YLzLcs,Narrator,You put them in one of the plastic bags.,Mi bỏ chúng vào một trong mấy cái bao nylon.
2fhDWRpM,Narrator,Your mom's purse.,Ví của bà già nhà mi.
YW9Sg164,Narrator,,
YW9Sg164,Narrator,Got a bit of cash!,Nhận được chút tiền mặt!
3ZkjjKyD,Narrator,It's nowhere near enough for you.,Mà với mi thì còn lâu mới đủ.
wyPNyp9x,Narrator,A purse.,Một cái ví.
bbSBY5bj,Narrator,,
bbSBY5bj,Narrator,Got Credit Card!,Nhận được Thẻ Tín Dụng!
KkmkMb5P,Andrew,"""W-whoah whoah, what are you ","""K-khoan khoan, mày đang"
KkmkMb5P,Andrew,"doing here? Get back downstairs!""","làm gì ở đây hả? Xuống lại dưới đó đi!"""
y4c5Bw0p,Ashley,"""They're not gonna try anything.""","""Ổng bả không dám giở trò gì đâu."""
Wsdsmzyv,Andrew,"""It only takes one of them to start screaming, ","""Chỉ cần một trong hai bọn họ mà hét lên một cái"
Wsdsmzyv,Andrew,"for this whole thing to blow up in our faces.""","là vụ này vở lở với tụi mình liền đó."""
3Fs5Hg7p,Ashley,"""It is amazing how cooperative a person ","""Nếu có một cây súng chĩa thẳng vô mặt"
3Fs5Hg7p,Ashley,"is with a gun pointed at them.""","thì người ta sẽ nghe lời hết sức luôn á."""
QmwtzvDB,Andrew,"""Yeah, so go point it. I'll be right back.""","""Ờ, vậy nên xuống dưới đó dí súng vô mặt họ đi. Anh sẽ quay lại ngay."""
YYltCLFQ,Ashley,"""It's just..............................""","""Chỉ là.............................."""
SMkc7Kjg,Andrew,"""C'mon, out with it... I need to get going.""","""Nói đại đi… Anh cần phải đi liền."""
xWLH5GhZ,Ashley,"""............You're with me on this, ","""............Anh chung thuyền với em trong vụ này mà,"
xWLH5GhZ,Ashley,"right? Sacrificing them.""","đúng không? Việc tế linh hồn họ ấy."""
Xkyrskg1,Andrew,"""....Didn't I already say so?""","""….Anh đã nói thế rồi mà?"""
sKsRxXQV,Ashley,"""Well you have this habit of flip-flopping...""","""Thì đúng nhưng mà anh có cái tính kiểu giật ngược giật xuôi…"""
kjYLK258,Andrew,"""Ley---""","""Ley---"""
wYC6ZpKK,Andrew,"""Fuck.""","""Địt mợ."""
ZbrVWq33,Ashley,"""Pfft, hahah!""","""Phụt, ha ha!"""
37pzMFMX,Andrew,"""Look, just trust me, Ashley. We're doing this.""","""Nghe này, cứ tin anh đi, Ashely. Chúng ta sẽ làm việc này."""
VS5CHVkn,Ashley,"""Hehee! You're the best! Come back soon!""","""He he! Anh là tuyệt nhất! Về sớm á nha!"""
8NpxkDL6,Andrew,"""Yeah, yeah... I'll see you in a bit.""","""Ờ, ờ… Lát anh sẽ gặp lại mày ngay."""
VSTG2ZZW,Narrator,You are Ashley!,Mi là Ashley!
GPDCKzkm,Narrator,While Andrew is busy picking up the ,"Trong lúc Andrew bận đi rút tiền,"
GPDCKzkm,Narrator,"money, you decide to setup the ritual.",mi quyết định sẽ bắt đầu bày biện nghi lễ trước.
vCNz1Dsj,Narrator,..........Or at least what you remember of it.,..........Hay ít nhất là làm mấy cái mày vẫn còn nhớ rõ.
mPNwCg30,Ashley,"""(Let's see... I think it involved...)""","""(Để xem nào… Hình như là nó cần…)"""
4NtgMyRW,CHOICE(1),"Blood, candles, and cannibalism.","Máu, nến, ăn thịt người."
PwCLxzVP,CHOICE(2),"Runes, candles, and blood.","Cổ ngữ, nến, máu."
NHkKDCNb,CHOICE(3),"Music, runes, and a book.","Nhạc, cổ ngữ, với một cuốn sách."
5SBMjb1z,Ashley,"""(I drew something on the floor with blood, setup ","""(Mình đã vẽ cái gì đó trên sàn nhà bằng máu, bày biện"
5SBMjb1z,Ashley,"some candles, and then we ate the cultist!)""","vài cây nến, rồi sau đó ăn thịt tên tín đồ cuồng giáo!)"""
PDYBgDQD,Ashley,"""(No wait. We ate the cultist ","""(Không khoan đã. Bọn mình ăn thịt "
PDYBgDQD,Ashley,"before we did the ritual...)"" ","tên cuồng tín đó trước khi làm cái lễ rồi…)"""
Lg3nM6Gq,Ashley,"""(Ah, whatever. It involved candles and ","""(A, sao cũng được. Dù gì thì nó vẫn cần nến"
Lg3nM6Gq,Ashley,"blood anyway. Let's start with that.)""","với máu mà. Cứ bắt đầu từ đó trước đã.)"""
7dYp2q2b,Ashley,"""(I drew runes on the floor using the warden's ","""(Mình đã vẽ mấy cái cổ ngữ trên sàn bằng máu của"
7dYp2q2b,Ashley,"blood. I also set up some candles...)""","tên cai ngục. Với cả mình còn đặt mấy cây nến…)"""
7RPK6Qr5,Ashley,"""And there was a big magic circle already drawn. ","""Rồi còn có một cái vòng tròn ma pháp gì đó được vẽ sẵn ở đó nữa thì phải."
7RPK6Qr5,Ashley,"I think that was drawn with blood too.""","Hình như cái đó cũng được vẽ bằng máu luôn."""
QF3XJNG7,Narrator,"You nod to yourself, confident ","Mi gật gù với chính mình, hết sức tự tin"
QF3XJNG7,Narrator,and pleased with your memory.,và hài lòng với trí nhớ của bản thân.
Cc4PLXlQ,Ashley,"""(Yeah! Something like that. It ","""(Đúng vậy! Đại loại như thế. Chắc chuẩn bị"
Cc4PLXlQ,Ashley,"shouldn't be too hard to do.)""","mấy cái đó không khó lắm đâu.)"""
wSntdmc0,Ashley,"""(Well there was that song the cultist kept blaring...)""","""(Ờ mà còn có cả cái bài nhạc mà tên cuồng tín cứ bật oang oang…)"""
dK2qMHCF,Ashley,"""(I hope that wasn't too important, ","""(Hi vọng là cái đó không quan trọng quá,"
dK2qMHCF,Ashley,"seeing as I don't have that here.)""","tại giờ mình làm gì có cái đó đâu.)"""
jQ3LHMCf,Ashley,"""(There were also those runes ","""(Còn có cả mấy dòng cổ ngữ"
jQ3LHMCf,Ashley,"on the floor, and a book.)""","trên sàn, với cuốn sách.)"""
Bw4dsnc4,Ashley,"""(........No wait. The book was just the instructions. ","""(........Khoan, không phải. Cuốn sách chỉ là hướng dẫn mà thôi."
Bw4dsnc4,Ashley,"It wasn't needed for the ritual itself.)""","Nó không cần thiết cho cái nghi lễ.)"""
VqnpWHYM,Narrator,You wish you had the book with you right now...,Mi ước là mình có đem theo cuốn sách bên mình lúc này…
FGLLS8Cm,Ashley,"""(Ughhh... Whatever. I can start with the runes.)""","""(Ughhh… Sao cũng được. Mình cứ bắt đầu với mớ cổ ngữ trước đã.)"""
WxBl9MXW,Ashley,"""(First things first, I need some blood to draw with.)""","""(Cái gì cần trước thì làm trước, kiếm tí máu để vẽ cái đã.)"""
TWGFZ2nM,Andrew,"""Welcome hooooome!""","""Mừng mẹ về nhààààààà!"""
0lm18TnZ,Mom,"""....Andrew?""","""....Andrew?"""
WlfzXrhw,Mom,"""What are you doing here?""","""Con làm gì ở đây vậy?"""
hRMfLrqB,Andrew,"""Surprise! We came for a visit!""","""Ngạc nhiên chưa! Bọn con đến thăm hai người!"""
Psw6zlw2,Mom,"""Oh.... I see.""","""Ồ…. Thì ra là vậy."""
8vb1dfkJ,Ashley,"""How are you home so early? ","""Sao mẹ về sớm vậy?"
8vb1dfkJ,Ashley,"Did you get fired??""","Bộ mẹ bị đuổi việc à??"""
C7ZDTgqd,Mom,"""It's my day off. I was ","""Hôm nay là ngày nghỉ. Mẹ chỉ"
C7ZDTgqd,Mom,"just out shopping...""","đi ra ngoài mua sắm thôi…"""
jGcBFXW2,Mom,"""How did you two get inside?""","""Sao hai đứa vào trong này được vậy?"""
DdfMTpVc,Andrew,"""You left the door unlocked. You should","""Mẹ quên khóa cửa. Mẹ nên"
DdfMTpVc,Andrew,"really be more careful about that.""","cẩn thận hơn vụ này đi."""
C4zwfxzj,Mom,""".....Did I really?""",""".....Thật vậy à?"""
H2N8dP4G,Andrew,"""Here. Let me help you with those groceries.""","""Đây. Để con cầm phụ đồ cho."""
QMtCD7Rj,Mom,"""Thanks..? You should've let ","""Cảm ơn con..? Tụi con nên báo trước"
QMtCD7Rj,Mom,"me know you were coming...""","cho ba mẹ biết là mính sẽ ghé qua…"""
ktkZHj82,Andrew,"""How about some coffee? Where ","""Mẹ uống cà phê không? Mẹ"
ktkZHj82,Andrew,"do you keep the grounds?""","cất hạt cà phê ở đâu vậy?"""
tKTm41bp,Mom,"""In the top cupboard... But ","""Ở nóc tủ ấy… Nhưng"
tKTm41bp,Mom,"what about the quarantine?""","còn vụ cách li thì sao?"""
wXjMw00T,Andrew,"""Any milk in yours?""","""Mẹ dùng chung với sữa không?"""
sdGpNLB6,Mom,"""...............Sure. Let me ","""...............Có chứ. Để mẹ"
sdGpNLB6,Mom,"just go wash my face."" ","đi rửa mặt trước cái đã."""
qr26Zy6n,Ashley,""".......What the hell are you doing?""",""".......Anh đang làm cái quỷ gì vậy hả?"""
psvtr4Xz,Andrew,"""Just play along for now..... Please.""","""Cứ thuận theo anh tạm trước đi….. Làm ơn đó."""
MPCPL05d,Ashley,"""Guess I'll make some coffee...""","""Chắc em sẽ đi làm chút cà phê…"""
LWLWtCDD,Narrator,You find a letter. It reads:,Mi tìm thấy một lá thư. Nó ghi là:
sl2HYvPz,Narrator,"""Sorry to hear about what happened with the kids. ","""Rất tiếc về chuyện xảy ra với hai đứa nhỏ."
sl2HYvPz,Narrator,"I agree it was probably a blessing in disguise.""","Tôi đồng ý rằng có lẽ ấy cũng là trong họa có phúc."""
Q4nHq9l1,Narrator,"""Don't feel guilty, it's not your fault. ","""Đừng cảm thấy tội lỗi, đó không phải là lỗi của hai người đâu."
Q4nHq9l1,Narrator,"Lord has sorted it out for you.""","Chúa chắc đã giải quyết việc đó thay cho hai người."""
8zZ6kKYM,Narrator,"""PS. Since Andrew won't be finishing college, is there ","""Tái bút: Giờ Andrew không học nốt đại học được rồi, liệu"
8zZ6kKYM,Narrator,"any chance my daughter could have his textbooks?""","con gái tôi xin mấy cuốn sách của cháu được không?"""
kNJXHqxS,Narrator,"""Those are so ridiculously expensive... Thanks ","""Mấy cuốn đó đắt dữ thần lắm… Cảm ơn"
kNJXHqxS,Narrator,"in advance! Much love to you and your husband!""","trước nhé! Gửi nhiều lời yêu thương đến chị và cả anh nhà!"""
rgQWyG7b,Ashley,"""...You never told me you dropped out?""","""…Anh chưa bao giờ nói với em là anh bỏ học mà?"""
hjyjDJ9j,Andrew,"""I didn't. It was just on pause ","""Anh không có bỏ. Chỉ là tạm dừng một thời gian"
hjyjDJ9j,Andrew,"until I got out of quarantine.""","cho đến khi xong vụ cách li mà thôi."""
5vVChF3G,Andrew,"""............Though given the situation ","""............Mà xem tình hình bây giờ thì,"
5vVChF3G,Andrew,"right now, I guess I did drop out.""","có lẽ anh thật sự bỏ học rồi."""
12BcQmv9,Ashley,"""Well tough luck for their daughter. ","""Ờ thôi chúc cô con gái ổng bả may mắn."
12BcQmv9,Ashley,"Your textbooks are in ashes now.""","Sách giáo trình của anh giờ thành tro hết rồi."""
DbhT1nv8,Ashley,"""Welcome, welcome!""","""Chào mừng, chào mừng nè!"""
K73hLT5l,Andrew,"""Thank you.""","""Cảm ơn."""
G8lw5nYQ,Ashley,"""Not so fast!""","""Không nhanh vậy đâu!"""
DYtYpnwC,Andrew,"""...????""","""...????"""
HfjNy8dw,Ashley,"""Now what do we say?""","""Giờ anh phải nói gì nào?"""
sstKmrcs,Andrew,""".....Thank you very much?""",""".....Thành thật cảm ơn mày?"""
VDbQCtJN,Ashley,"""Wrong! Try again.""","""Sai! Thử lại đi."""
L0vL1yhx,Andrew,""".............................""","""............................."""
jd8cB556,Andrew,"""Exceptionally well done! That was ","""Mày làm cực kì hết sức vô cùng tận tốt luôn! Đó thật sự là"
jd8cB556,Andrew,"an earth shattering performance!""","một màn trình diễn có thể lay chuyển cả đất trời!"""
PS2D44jq,Ashley,"""Yes!""","""Đúng thế đó!"""
NkPq6zSr,Andrew,"""To think you'd open a door so ","""Nghĩ mà coi, mày có thể mở cánh cửa này ra"
NkPq6zSr,Andrew,"swiftly, and with such grace!""","nhẹ nhàng như thế, rồi với cái dáng vẻ đoan trang nhường này!"""
zhpXZfrk,Andrew,"""Stunning, marvelous, breath-taking. These are but a ","""Tuyệt vời, hoành tráng, đáng kinh ngạc. Đây vẫn chỉ là một vài từ ít ỏi "
zhpXZfrk,Andrew,"few words I'd use to describe your ability to trespass.""","anh dùng miêu tả phần nào cái tài đột nhập nhà người ta của mày thôi."""
0g1VxX9D,Andrew,"""May I come in now?""","""Giờ anh vào trong được chưa?"""
jpcD3t3v,Ashley,"""You may.""","""Có thể rồi."""
r6wBfyTh,Andrew,"""Great. Then let's split up. I want to ","""Tuyệt. Vậy thì chia nhau ra thôi. Anh muốn"
r6wBfyTh,Andrew,"get out of here as fast as possible...""","rời khỏi đây càng sớm càng tốt…"""
YrNnNltR,Ashley,"""Uhh, hey.... There was something ","""Ờờờ, này…. Có chuyện này"
YrNnNltR,Ashley,"I was wondering about...""","em đang cân nhắc chút…"""
SY4jxglX,Andrew,"""Right now?? Can't it wait? Our situation ","""Bây giờ luôn á?? Để sau không được hả? Tình huống"
SY4jxglX,Andrew,"is kind of time sensitive......""","hiện tại của bọn mình hơi bị nhạy cảm luôn đấy…..."""
TWBk6R9R,Ashley,"""Well it can, I guess......""","""Ờ thì chắc là đợi được, em đoán thế…..."""
mt8LdJD4,Andrew,"""Good. Then tell me later.""","""Tốt. Thế thì nói với anh sau đi."""
xbLsS1v9,Ashley,"""..................""",""".................."""
tY6F4d9M,Ashley,"""Kill them to avoid the things ","""Giết hết hai người họ đi để không phải đối mặt với"
tY6F4d9M,Ashley,"I'll do to you if you don't.""","những gì em sẽ làm với anh nếu không chịu làm vậy."""
QmR1M2xP,Andrew,"""............What is \fi that \fr\c[1] supposed to mean?""","""............Mày nói \fi vậy \fr\c[1] là sao nữa hả?"""
KnVJ8jCn,Ashley,"""Look who's awake! Good morning.""","""Í xem ai dậy rồi này! Chào buổi sáng."""
lQYdq0Y8,Ashley,"""Or night. It's still night-time.""","""Hoặc tối. Giờ vẫn giờ khuya mà."""
9JT6VWHq,Andrew,"""What do you want, you little creep??""","""Mày muốn gì đây hả con nhỏ rình mò kia??"""
8sc8f9JM,Ashley,"""To offer mom and dad to the demon.""","""Muốn dâng ba với mẹ cho con quỷ."""
xZQCCLHS,Andrew,"""Right now?""","""Bây giờ luôn á?"""
dFvgDP16,Ashley,"""Right now. While they're asleep. ","""Bây giờ luôn. Trong lúc họ còn đang ngủ."
dFvgDP16,Ashley,"We'll set the ritual up and do it.""","Chúng ta sẽ dựng lại cái nghi lễ rồi làm ngay."""
7Kw4F1Qw,Andrew,"""..............""",""".............."""
7hwwpVqZ,Ashley,"""I've given you plenty enough time to ","""Em đã cho anh rất nhiều thời gian để"
7hwwpVqZ,Ashley,"figure this out, yet you haven't.""","nghĩ cách rồi, mà anh có nghĩ ra được gì đâu."""
rZ15rdYX,Ashley,"""So now we're doing it my way.""","""Thế nên giờ chúng ta sẽ làm theo cách của em."""
Jdjb1CMM,Andrew,"""......................................Okay.""","""......................................Okay."""
hsXrWL3v,Ashley,""" ! ! ! """,""" ! ! ! """
59SNLfpg,Ashley,"""Oh my. My efforts were far ","""Ôi trời. Những nỗ lực của em có hiệu quả"
59SNLfpg,Ashley,"more effective than I thought!""","hơn hẳn những gì em tưởng đó!"""
67blkCLy,Ashley,"""Welcome back, Andy.""","""Chào mừng trở lại, Andy."""
xPDkbmd5,Andrew,"""That's not it.""","""Không phải thế."""
D7HCmgBt,Andrew,"""But you have a point that mom might snitch on us.""","""Nhưng mày có ý đúng, có lẽ mẹ sẽ đâm sau lưng tụi mình."""
BjykWDx1,Andrew,"""I knew that even before we got out of our apartment...""","""Anh đã biết điều đó từ trước khi chúng ta rời khỏi căn hộ rồi…"""
NpQ12Dlf,Andrew,"""I don't know why I let myself think ","""Anh không biết vì sao anh cứ để cho bản thân"
NpQ12Dlf,Andrew,"anything else after talking to her...""","nghĩ đến điều gì khác kể cả khi nói chuyện với bả rồi nữa…"""
Szr4MDkz,Ashley,"""It's because at your core, you're ","""Tại vì sâu trong thâm tâm, anh vẫn"
Szr4MDkz,Ashley,"just a soft, gooey marshmallow.""","chỉ là một cục kẹo dẻo mềm èo, nhão nhoẹt."""
dLgsYvcY,Ashley,"""If it weren't for me, all kinds of vile ","""Nếu không nhờ có em, chả biết bao nhiêu kiểu"
dLgsYvcY,Ashley,"women would've gobbled you up already.""","đàn bà xấu xa nham hiểm đã thịt anh không nhả xương luôn rồi."""
NcJbkyc0,Ashley,"""Chomp!!""","""Nhoàm!!"""
3WHd72BG,Andrew,"""Hahah! What are you doing??""","""Ha ha! Mày đang làm cái gì đấy??"""
NgVBL9rP,Ashley,"""A demonstration.""","""Cho anh dễ hình dung đó."""
794W6zn2,Andrew,"""God, you're so fucking dumb. I should--""","""Trời má, mày ngu đếu chịu được luôn. Anh nên--"""
WgCvHlh5,Mom,"""Andrew..? Are you still awake?""","""Andrew..? Con còn thức không??"""
k2ZrpdlW,Andrew,"""Y-yeah. Why are you still up? ","""D-Dạ có. Sao mẹ vẫn thức vậy?"
k2ZrpdlW,Andrew,"I thought you had work tomorrow...""","Con tưởng mẹ bảo mai phải đi làm…"""
sCHMcLmN,Mom,"""I wanted to talk to you without Ashley.""","""Mẹ muốn nói chuyện riêng với con mà không có Ashley."""
WBfNC2yj,Andrew,"""....It's not really a good time right now.""","""….Giờ không phải là lúc thích hợp đâu mẹ."""
5KjBwSXL,Mom,"""Look, I know it's late. But this is important.""","""Nghe này, mẹ biết là trễ rồi. Nhưng việc này rất quan trọng."""
qVq1qyhf,Mom,"""I've been thinking things over, and ","""Mẹ cứ nghĩ đi nghĩ lại mấy chuyện này, và"
qVq1qyhf,Mom,"I believe I owe you an explanation...""","mẹ tin là mình nợ con một lời giải thích…"""
6Z7kKsTf,Andrew,"""That's alright, I don't really ","""Không sao đâu, con cũng không thật sự"
6Z7kKsTf,Andrew,"need to know... I'm really tired...""","cần phải biết nữa… Con thật sự rất mệt rồi…"""
r6YccXd7,Mom,"""Andrew, I understand if you're ","""Andrew, mẹ hiểu nếu như con tức giận,"
r6YccXd7,Mom,"angry, but at least listen.""","nhưng ít nhất cũng nghe mẹ nói đã."""
4jJbNnRX,Mom,"""The whole situation with Ashley was--""","""Toàn bộ tình huống về Ashley nó--"""
KXnWt2GY,Mom,""".................Oh.""",""".................Ồ."""
XtGqcLN3,Ashley,""" \fiOHHHHH! \fr\c[2] Go on, mom. ",""" \fiỒỒỒỒỒỒ! \fr\c[2] Nói tiếp đi mẹ ơi."
XtGqcLN3,Ashley,"Don't mind lil ol' me!""","Đừng có ngại cái mặt này của con làm chi!"""
sbxwGy66,Mom,""".............................""","""............................."""
KFclp4Ln,Andrew,""". . .... . .. . . .. . .. . .""",""". . .... . .. . . .. . .. . ."""
DL6BHy4w,Mom,"""....For the love of god, this had ","""….Lạy chúa lòng thành, tốt nhất chuyện này"
